source_page,discovered_url,normalized_url,final_url,internal_or_external,resource_type,status_code,result,response_time_ms,content_type,depth,page_title,error_message,timestamp
https://europlan.be/nl/hardware/rowe-colorpress,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,29.5,text/html; charset=UTF-8,3,,,2026-04-17T17:25:43.377872+00:00
https://europlan.be/nl/hardware/grafische-printers,/cdn-cgi/l/email-protection#f39a9d959cb39686819c839f929ddd9196,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,27.8,text/html,3,,,2026-04-17T17:25:47.268555+00:00
https://europlan.be/nl/hardware/grafische-printers,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,564.1,text/html; charset=utf-8,3,,,2026-04-17T17:25:50.758893+00:00
https://europlan.be/nl/hardware/grafische-printers,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,527.0,text/html; charset=UTF-8,3,,,2026-04-17T17:25:51.285987+00:00
https://europlan.be/nl/hardware/grafische-printers,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,28.5,text/html; charset=UTF-8,3,,,2026-04-17T17:25:52.577084+00:00
https://europlan.be/nl/hardware/retail-posterprinting,/cdn-cgi/l/email-protection#adc4c3cbc2edc8d8dfc2ddc1ccc383cfc8,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,28.2,text/html,3,,,2026-04-17T17:25:56.952760+00:00
https://europlan.be/nl/hardware/retail-posterprinting,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,35.8,text/html; charset=utf-8,3,,,2026-04-17T17:25:59.625984+00:00
https://europlan.be/nl/hardware/retail-posterprinting,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,1230.5,text/html; charset=UTF-8,3,,,2026-04-17T17:26:00.856587+00:00
https://europlan.be/nl/hardware/retail-posterprinting,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,27.9,text/html; charset=UTF-8,3,,,2026-04-17T17:26:03.094309+00:00
https://europlan.be/nl/hardware/grootformaat-scanners,/cdn-cgi/l/email-protection#d4bdbab2bb94b1a1a6bba4b8b5bafab6b1,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,32.0,text/html,3,,,2026-04-17T17:26:07.923259+00:00
