source_page,discovered_url,normalized_url,final_url,internal_or_external,resource_type,status_code,result,response_time_ms,content_type,depth,page_title,error_message,timestamp
https://europlan.be/nl/service,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,66.9,text/html; charset=UTF-8,3,,,2026-04-18T13:28:56.382724+00:00
https://europlan.be/nl/over-ons,/cdn-cgi/l/email-protection#aec7c0c8c1eecbdbdcc1dec2cfc080cccb,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,40.3,text/html,3,,,2026-04-18T13:28:59.069579+00:00
https://europlan.be/nl/over-ons,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,43.6,text/html; charset=utf-8,3,,,2026-04-18T13:29:00.093602+00:00
https://europlan.be/nl/over-ons,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,70.3,text/html; charset=UTF-8,3,,,2026-04-18T13:29:00.164044+00:00
https://europlan.be/nl/over-ons,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,61.8,text/html; charset=UTF-8,3,,,2026-04-18T13:29:00.676612+00:00
https://europlan.be/nl/team,/cdn-cgi/l/email-protection#c6afa8a0a986a3b3b4a9b6aaa7a8e8a4a3,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,37.7,text/html,3,,,2026-04-18T13:29:03.327501+00:00
https://europlan.be/nl/team,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,50.1,text/html; charset=utf-8,3,,,2026-04-18T13:29:04.000400+00:00
https://europlan.be/nl/team,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,48.9,text/html; charset=UTF-8,3,,,2026-04-18T13:29:04.049467+00:00
https://europlan.be/nl/team,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,82.3,text/html; charset=UTF-8,3,,,2026-04-18T13:29:04.564100+00:00
https://europlan.be/nl/contact,/cdn-cgi/l/email-protection#11787f777e517464637e617d707f3f7374,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,42.6,text/html,3,,,2026-04-18T13:29:07.817497+00:00
https://europlan.be/nl/contact,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,43.3,text/html; charset=utf-8,3,,,2026-04-18T13:29:10.474179+00:00
https://europlan.be/nl/contact,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,557.8,text/html; charset=UTF-8,3,,,2026-04-18T13:29:11.032182+00:00
https://europlan.be/nl/contact,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,59.5,text/html; charset=UTF-8,3,,,2026-04-18T13:29:12.747291+00:00
